	subject_id	predicate_id	object_id	subject	object	predicate	value
1504	http://purl.obolibrary.org/obo/CHMO_0001045	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000287	free-flow electrophoresis	electrophoresis	subClassOf	1
1518	http://purl.obolibrary.org/obo/CHMO_0002681	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002535	Karl–Fischer volumetric titration	Karl–Fischer titration	subClassOf	1
1519	http://purl.obolibrary.org/obo/MMO_0000100	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001030	gel electrophoresis	sieving electrophoresis	subClassOf	1
1520	http://purl.obolibrary.org/obo/CHMO_0001024	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000287	capillary electrophoresis	electrophoresis	subClassOf	1
1521	http://purl.obolibrary.org/obo/CHMO_0001025	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000287	isotachophoresis	electrophoresis	subClassOf	1
1523	http://purl.obolibrary.org/obo/CHMO_0001023	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000100	polyacrylamide gel electrophoresis	gel electrophoresis	subClassOf	1
1524	http://purl.obolibrary.org/obo/CHMO_0001022	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000100	agarose gel electrophoresis	gel electrophoresis	subClassOf	1
1525	http://purl.obolibrary.org/obo/CHMO_0001020	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002005	two-dimensional electrophoresis	multi-dimensional electrophoresis	subClassOf	1
1526	http://purl.obolibrary.org/obo/CHMO_0001020	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001017	two-dimensional electrophoresis	two-dimensional separation method	subClassOf	1
1528	http://purl.obolibrary.org/obo/CHMO_0001029	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001020	two dimensional gel electrophoresis	two-dimensional electrophoresis	subClassOf	1
1529	http://purl.obolibrary.org/obo/CHMO_0001026	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000287	isoelectric focusing	electrophoresis	subClassOf	1
1530	http://purl.obolibrary.org/obo/CHMO_0002889	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000845	imμnoaffinity chromatography	affinity chromatography	subClassOf	1
1532	http://purl.obolibrary.org/obo/CHMO_0002882	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000289	high-performance thin-layer chromatography	thin layer chromatography	subClassOf	1
1536	http://purl.obolibrary.org/obo/CHMO_0000537	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	glow-discharge mass spectrometry	mass spectrometry	subClassOf	1
1537	http://purl.obolibrary.org/obo/CHMO_0000537	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000741	glow-discharge mass spectrometry	discharge mass spectrometry	subClassOf	1
1538	http://purl.obolibrary.org/obo/CHMO_0000533	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	particle beam mass spectrometry	mass spectrometry	subClassOf	1
1539	http://purl.obolibrary.org/obo/CHMO_0000530	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	sonic spray mass spectrometry	mass spectrometry	subClassOf	1
1540	http://purl.obolibrary.org/obo/CHMO_0000532	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	thermal ionisation mass spectrometry	mass spectrometry	subClassOf	1
1541	http://purl.obolibrary.org/obo/CHMO_0000531	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	thermospray mass spectrometry	mass spectrometry	subClassOf	1
1542	http://purl.obolibrary.org/obo/CHMO_0000539	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000736	electrothermal vaporisation inductively coupled plasma mass spectrometry	inductively coupled plasma mass spectrometry	subClassOf	1
1543	http://purl.obolibrary.org/obo/CHMO_0000534	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	plasma mass spectrometry	mass spectrometry	subClassOf	1
1545	http://purl.obolibrary.org/obo/MMO_0000736	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000534	inductively coupled plasma mass spectrometry	plasma mass spectrometry	subClassOf	1
1547	http://purl.obolibrary.org/obo/CHMO_0002762	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000473	negative mode atmospheric pressure chemical ionization mass spectrometry	atmospheric pressure chemical ionisation mass spectrometry	subClassOf	1
1548	http://purl.obolibrary.org/obo/CHMO_0002762	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000476	negative mode atmospheric pressure chemical ionization mass spectrometry	positive ion chemical ionisation mass spectrometry	subClassOf	1
1549	http://purl.obolibrary.org/obo/CHMO_0002763	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000475	positive mode atmospheric pressure chemical ionization mass spectrometry	negative ion chemical ionisation mass spectrometry	subClassOf	1
1550	http://purl.obolibrary.org/obo/CHMO_0002763	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000473	positive mode atmospheric pressure chemical ionization mass spectrometry	atmospheric pressure chemical ionisation mass spectrometry	subClassOf	1
1583	http://purl.obolibrary.org/obo/CHMO_0002039	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	optical density measurement	assay	subClassOf	1
1587	http://purl.obolibrary.org/obo/CHMO_0002796	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	dosimetry	assay	subClassOf	1
1588	http://purl.obolibrary.org/obo/CHMO_0001583	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001577	liquid-solid extraction	extraction	subClassOf	1
1598	http://purl.obolibrary.org/obo/CHMO_0002806	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001577	microextraction	extraction	subClassOf	1
1604	http://purl.obolibrary.org/obo/CHMO_0002542	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000536	gas chromatography electron ionisation mass spectrometry	gas chromatography-mass spectrometry	subClassOf	1
1607	http://purl.obolibrary.org/obo/CHMO_0001152	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	small-angle X-ray diffraction	X-ray diffraction	subClassOf	1
1615	http://purl.obolibrary.org/obo/CHMO_0002742	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001577	elution	extraction	subClassOf	1
1627	http://purl.obolibrary.org/obo/CHMO_0002196	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	activation	material processing	subClassOf	1
1628	http://purl.obolibrary.org/obo/CHMO_0002197	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002196	plasma activation	activation	subClassOf	1
1631	http://purl.obolibrary.org/obo/CHMO_0002194	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000087	epifluorescence microscopy	fluorescence microscopy	subClassOf	1
1632	http://purl.obolibrary.org/obo/CHMO_0002194	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000087	epifluorescence microscopy	fluorescence microscopy assay	subClassOf	1
1647	http://purl.obolibrary.org/obo/CHMO_0000241	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000380	solid sampling graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry	subClassOf	1
1648	http://purl.obolibrary.org/obo/MMO_0000379	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000234	flame atomic absorption spectrometry	atomic absorption spectroscopy	subClassOf	1
1656	http://purl.obolibrary.org/obo/CHMO_0000240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000380	slurry sampling graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry	subClassOf	1
1658	http://purl.obolibrary.org/obo/CHMO_0002130	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002129	73Ge quadrupole Carr-Purcell-Meiboom-Gill using magic-angle spinning	quadrupole Carr-Purcell-Meiboom-Gill using magic-angle spinning	subClassOf	1
1660	http://purl.obolibrary.org/obo/CHMO_0002136	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000394	chiral stationary phase high-performance liquid chromatography	high-performance liquid chromatography	subClassOf	1
1663	http://purl.obolibrary.org/obo/CHMO_0002131	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000615	73Ge magic angle spinning nuclear magnetic resonance spectroscopy	magic angle spinning nuclear magnetic resonance spectroscopy	subClassOf	1
1664	http://purl.obolibrary.org/obo/CHMO_0002131	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002128	73Ge magic angle spinning nuclear magnetic resonance spectroscopy	73Ge nuclear magnetic resonance spectroscopy	subClassOf	1
1666	http://purl.obolibrary.org/obo/CHMO_0000159	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	single crystal X-ray diffraction	X-ray diffraction	subClassOf	1
1667	http://purl.obolibrary.org/obo/CHMO_0000156	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000141	X-ray diffraction	diffraction method	subClassOf	1
1674	http://purl.obolibrary.org/obo/CHMO_0000158	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	powder X-ray diffraction	X-ray diffraction	subClassOf	1
1677	http://purl.obolibrary.org/obo/CHMO_0002092	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	volumetry	assay	subClassOf	1
1679	http://purl.obolibrary.org/obo/CHMO_0002098	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000575	electron transfer dissociation tandem mass spectrometry	tandem mass spectrometry	subClassOf	1
1681	http://purl.obolibrary.org/obo/CHMO_0002093	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000061	fluorescence-activated droplet sorting	flow cytometry	subClassOf	1
1682	http://purl.obolibrary.org/obo/CHMO_0002095	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	densiometry	assay	subClassOf	1
1709	http://purl.obolibrary.org/obo/CHMO_0000729	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002472	annular dark-field scanning transmission electron microscopy	dark-field scanning transmission electron microscopy	subClassOf	1
1713	http://purl.obolibrary.org/obo/CHMO_0000713	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000709	continuous-wave nuclear magnetic resonance spectroscopy	nuclear magnetic resonance spectroscopy	subClassOf	1
1715	http://purl.obolibrary.org/obo/MMO_0000721	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	ultra-performance liquid chromatography-mass spectrometry	mass spectrometry	subClassOf	1
1716	http://purl.obolibrary.org/obo/MMO_0000721	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000537	ultra-performance liquid chromatography-mass spectrometry	high-performance liquid chromatography-mass spectrometry	subClassOf	1
1718	http://purl.obolibrary.org/obo/CHMO_0000710	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	ambient ionisation mass spectrometry	mass spectrometry	subClassOf	1
1720	http://purl.obolibrary.org/obo/CHMO_0000712	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	laser mass spectrometry	mass spectrometry	subClassOf	1
1721	http://purl.obolibrary.org/obo/CHMO_0000714	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000613	high-performance liquid chromatography nuclear magnetic resonance spectroscopy	pulsed nuclear magnetic resonance spectroscopy	subClassOf	1
1722	http://purl.obolibrary.org/obo/CHMO_0000714	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002708	high-performance liquid chromatography nuclear magnetic resonance spectroscopy	liquid chromatography nuclear magnetic resonance spectroscopy	subClassOf	1
1724	http://purl.obolibrary.org/obo/CHMO_0000716	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	high-performance liquid chromatography-nuclear magnetic resonance-mass spectrometry	mass spectrometry	subClassOf	1
1725	http://purl.obolibrary.org/obo/CHMO_0000716	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000537	high-performance liquid chromatography-nuclear magnetic resonance-mass spectrometry	high-performance liquid chromatography-mass spectrometry	subClassOf	1
1732	http://purl.obolibrary.org/obo/MMO_0000678	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001014	anion-exchange chromatography	ion-exchange chromatography	subClassOf	1
1746	http://purl.obolibrary.org/obo/OBI_0200051	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000011	principal components analysis dimensionality reduction	planned process	subClassOf	1
1748	http://purl.obolibrary.org/obo/CHMO_0000924	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	magnetometry	assay	subClassOf	1
1754	http://purl.obolibrary.org/obo/CHMO_0000927	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	velocimetry	assay	subClassOf	1
1756	http://purl.obolibrary.org/obo/CHMO_0001139	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	scanning probe X-ray diffraction	X-ray diffraction	subClassOf	1
1757	http://purl.obolibrary.org/obo/CHMO_0001137	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	in situ X-ray diffraction	X-ray diffraction	subClassOf	1
1758	http://purl.obolibrary.org/obo/CHMO_0001135	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	viscometry	assay	subClassOf	1
1772	http://purl.obolibrary.org/obo/CHMO_0000872	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000736	gas chromatography-inductively coupled plasma mass spectrometry	inductively coupled plasma mass spectrometry	subClassOf	1
1773	http://purl.obolibrary.org/obo/CHMO_0000872	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000536	gas chromatography-inductively coupled plasma mass spectrometry	gas chromatography-mass spectrometry	subClassOf	1
1774	http://purl.obolibrary.org/obo/CHMO_0000877	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	time-resolved X-ray diffraction	X-ray diffraction	subClassOf	1
1776	http://purl.obolibrary.org/obo/CHMO_0000873	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000736	ion-exchange chromatography-inductively coupled plasma mass spectrometry	inductively coupled plasma mass spectrometry	subClassOf	1
1778	http://purl.obolibrary.org/obo/CHMO_0000871	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000736	dynamic reaction cell inductively coupled plasma mass spectrometry	inductively coupled plasma mass spectrometry	subClassOf	1
1787	http://purl.obolibrary.org/obo/CHMO_0002433	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	interferometry	assay	subClassOf	1
1788	http://purl.obolibrary.org/obo/CHMO_0002437	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000106	reflection interference contrast microscopy	optical interference microscopy	subClassOf	1
1789	http://purl.obolibrary.org/obo/CHMO_0002437	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000087	reflection interference contrast microscopy	fluorescence microscopy	subClassOf	1
1790	http://purl.obolibrary.org/obo/CHMO_0002437	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000087	reflection interference contrast microscopy	fluorescence microscopy assay	subClassOf	1
1794	http://purl.obolibrary.org/obo/CHMO_0000499	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	ion mobility spectrometry-mass spectrometry	mass spectrometry	subClassOf	1
1796	http://purl.obolibrary.org/obo/CHMO_0000491	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	field ionisation mass spectrometry	mass spectrometry	subClassOf	1
1797	http://purl.obolibrary.org/obo/CHMO_0000498	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	high-resolution mass spectrometry	mass spectrometry	subClassOf	1
1801	http://purl.obolibrary.org/obo/CHMO_0000496	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000492	temperature-resolved pyrolysis field ionisation mass spectrometry	field desorption mass spectrometry	subClassOf	1
1802	http://purl.obolibrary.org/obo/CHMO_0000496	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000493	temperature-resolved pyrolysis field ionisation mass spectrometry	pyrolysis field desorption mass spectrometry	subClassOf	1
